MMSI_x,BaseDateTime_x,LAT_x,LON_x,SOG_x,COG_x,Heading_x,VesselName_x,IMO_x,CallSign_x,VesselType_x,Status_x,Length_x,Width_x,Draft_x,Cargo_x,MMSI_y,BaseDateTime_y,LAT_y,LON_y,SOG_y,COG_y,Heading_y,VesselName_y,IMO_y,CallSign_y,VesselType_y,Status_y,Length_y,Width_y,Draft_y,Cargo_y,
367756480,2017-12-05T09:19:03,37.01741,-76.34153,0.0,-92.2,511.0,FINALLY,,WDJ2240,1019,,,,,,285-586.5,366896420,2017-12-05T09:19:01,36.97040,-76.41600,0.0,-154.4,342.0,SUZEE Q,IMO8939726,WDB4252,1001,undefined,24.17,7.32,,30,285-586.5
367756480,2017-12-05T09:19:03,37.01741,-76.34153,0.0,-92.2,511.0,FINALLY,,WDJ2240,1019,,,,,,285-587,366896420,2017-12-05T09:19:01,36.97040,-76.41600,0.0,-154.4,342.0,SUZEE Q,IMO8939726,WDB4252,1001,undefined,24.17,7.32,,30,285-587
367756480,2017-12-05T09:19:03,37.01741,-76.34153,0.0,-92.2,511.0,FINALLY,,WDJ2240,1019,,,,,,285.5-586.5,366896420,2017-12-05T09:19:01,36.97040,-76.41600,0.0,-154.4,342.0,SUZEE Q,IMO8939726,WDB4252,1001,undefined,24.17,7.32,,30,285.5-586.5
367756480,2017-12-05T09:19:03,37.01741,-76.34153,0.0,-92.2,511.0,FINALLY,,WDJ2240,1019,,,,,,285.5-587,366896420,2017-12-05T09:19:01,36.97040,-76.41600,0.0,-154.4,342.0,SUZEE Q,IMO8939726,WDB4252,1001,undefined,24.17,7.32,,30,285.5-587
367517380,2017-12-05T16:54:36,36.96777,-76.41479,0.0,-92.9,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285-586.5,367181750,2017-12-05T16:54:35,37.02305,-76.34309,0.0,-114.1,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285-586.5
367517380,2017-12-05T16:54:36,36.96777,-76.41479,0.0,-92.9,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285-587,367181750,2017-12-05T16:54:35,37.02305,-76.34309,0.0,-114.1,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285-587
367517380,2017-12-05T16:54:36,36.96777,-76.41479,0.0,-92.9,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285.5-586.5,367181750,2017-12-05T16:54:35,37.02305,-76.34309,0.0,-114.1,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285.5-586.5
367517380,2017-12-05T16:54:36,36.96777,-76.41479,0.0,-92.9,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285.5-587,367181750,2017-12-05T16:54:35,37.02305,-76.34309,0.0,-114.1,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285.5-587
367159120,2017-12-05T16:56:51,36.83769,-76.24625,0.0,-180.3,110.0,ARIES,,WDD5491,1025,under way using engine,18.65,7.3,,,284-585.5,367519280,2017-12-05T16:56:50,36.82337,-76.28825,0.0,-112.4,511.0,OCEAN ENDEAVOR,IMO8851481,WDG2788,1025,power-driven vessel pushing ahead or towing alongside,18.14,6.7,,,284-585.5
367159120,2017-12-05T16:56:51,36.83769,-76.24625,0.0,-180.3,110.0,ARIES,,WDD5491,1025,under way using engine,18.65,7.3,,,284-586,367519280,2017-12-05T16:56:50,36.82337,-76.28825,0.0,-112.4,511.0,OCEAN ENDEAVOR,IMO8851481,WDG2788,1025,power-driven vessel pushing ahead or towing alongside,18.14,6.7,,,284-586
367159120,2017-12-05T16:56:51,36.83769,-76.24625,0.0,-180.3,110.0,ARIES,,WDD5491,1025,under way using engine,18.65,7.3,,,284.5-585.5,367519280,2017-12-05T16:56:50,36.82337,-76.28825,0.0,-112.4,511.0,OCEAN ENDEAVOR,IMO8851481,WDG2788,1025,power-driven vessel pushing ahead or towing alongside,18.14,6.7,,,284.5-585.5
367159120,2017-12-05T16:56:51,36.83769,-76.24625,0.0,-180.3,110.0,ARIES,,WDD5491,1025,under way using engine,18.65,7.3,,,284.5-586,367519280,2017-12-05T16:56:50,36.82337,-76.28825,0.0,-112.4,511.0,OCEAN ENDEAVOR,IMO8851481,WDG2788,1025,power-driven vessel pushing ahead or towing alongside,18.14,6.7,,,284.5-586
367636710,2017-12-05T19:54:51,40.68389,-74.15155,0.0,-184.0,41.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-569.5,367682610,2017-12-05T19:54:51,40.64143,-74.12956,0.0,150.6,284.0,JAMES D MORAN,IMO9786499,WDI2873,1025,moored,28.18,,,,313-569.5
367636710,2017-12-05T19:54:51,40.68389,-74.15155,0.0,-184.0,41.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-570,367682610,2017-12-05T19:54:51,40.64143,-74.12956,0.0,150.6,284.0,JAMES D MORAN,IMO9786499,WDI2873,1025,moored,28.18,,,,313-570
367636710,2017-12-05T19:54:51,40.68389,-74.15155,0.0,-184.0,41.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-569.5,367682610,2017-12-05T19:54:51,40.64143,-74.12956,0.0,150.6,284.0,JAMES D MORAN,IMO9786499,WDI2873,1025,moored,28.18,,,,313.5-569.5
367636710,2017-12-05T19:54:51,40.68389,-74.15155,0.0,-184.0,41.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-570,367682610,2017-12-05T19:54:51,40.64143,-74.12956,0.0,150.6,284.0,JAMES D MORAN,IMO9786499,WDI2873,1025,moored,28.18,,,,313.5-570
338172899,2017-12-05T22:04:48,38.96665,-76.47614,-0.1,-49.6,511.0,PILOT EXPRESS,,,1005,undefined,10.58,,,,300-587.5,367160860,2017-12-05T22:04:50,38.96628,-76.48357,0.0,29.0,511.0,ROCKHOPPER,,WDI3866,1019,,11.92,3.9,,,300-587.5
338172899,2017-12-05T22:04:48,38.96665,-76.47614,-0.1,-49.6,511.0,PILOT EXPRESS,,,1005,undefined,10.58,,,,300-588,367160860,2017-12-05T22:04:50,38.96628,-76.48357,0.0,29.0,511.0,ROCKHOPPER,,WDI3866,1019,,11.92,3.9,,,300-588
338172899,2017-12-05T22:04:48,38.96665,-76.47614,-0.1,-49.6,511.0,PILOT EXPRESS,,,1005,undefined,10.58,,,,300.5-587.5,367160860,2017-12-05T22:04:50,38.96628,-76.48357,0.0,29.0,511.0,ROCKHOPPER,,WDI3866,1019,,11.92,3.9,,,300.5-587.5
338172899,2017-12-05T22:04:48,38.96665,-76.47614,-0.1,-49.6,511.0,PILOT EXPRESS,,,1005,undefined,10.58,,,,300.5-588,367160860,2017-12-05T22:04:50,38.96628,-76.48357,0.0,29.0,511.0,ROCKHOPPER,,WDI3866,1019,,11.92,3.9,,,300.5-588
366853420,2017-12-05T22:59:09,40.70271,-74.00593,0.3,32.9,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-568.5,366853410,2017-12-05T22:59:15,40.76089,-74.00405,2.9,119.4,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314-568.5
366853420,2017-12-05T22:59:09,40.70271,-74.00593,0.3,32.9,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-569,366853410,2017-12-05T22:59:15,40.76089,-74.00405,2.9,119.4,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314-569
366853420,2017-12-05T22:59:09,40.70271,-74.00593,0.3,32.9,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-568.5,366853410,2017-12-05T22:59:15,40.76089,-74.00405,2.9,119.4,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314.5-568.5
366853420,2017-12-05T22:59:09,40.70271,-74.00593,0.3,32.9,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-569,366853410,2017-12-05T22:59:15,40.76089,-74.00405,2.9,119.4,511.0,FRED V MORRONE,,WDA8350,1012,under way using engine,19.78,5.3,,,314.5-569
366952790,2017-12-06T07:54:05,40.64532,-74.07224,0.0,77.0,36.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313-568.5,303197000,2017-12-06T07:54:07,40.63631,-74.07248,0.0,100.1,511.0,NRC GUARDIAN,IMO8978497,WBZ9145,1011,under way using engine,33.5,7.92,2.9,54,313-568.5
366952790,2017-12-06T07:54:05,40.64532,-74.07224,0.0,77.0,36.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313-569,303197000,2017-12-06T07:54:07,40.63631,-74.07248,0.0,100.1,511.0,NRC GUARDIAN,IMO8978497,WBZ9145,1011,under way using engine,33.5,7.92,2.9,54,313-569
366952790,2017-12-06T07:54:05,40.64532,-74.07224,0.0,77.0,36.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313.5-568.5,303197000,2017-12-06T07:54:07,40.63631,-74.07248,0.0,100.1,511.0,NRC GUARDIAN,IMO8978497,WBZ9145,1011,under way using engine,33.5,7.92,2.9,54,313.5-568.5
366952790,2017-12-06T07:54:05,40.64532,-74.07224,0.0,77.0,36.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313.5-569,303197000,2017-12-06T07:54:07,40.63631,-74.07248,0.0,100.1,511.0,NRC GUARDIAN,IMO8978497,WBZ9145,1011,under way using engine,33.5,7.92,2.9,54,313.5-569
368954410,2017-12-06T22:17:47,39.31778,-74.39610,0.8,85.0,103.0,B E LINDHOLM,IMO8402773,WCY9878,1005,restricted maneuverability,90.68,16.79,,,303-571.5,367430730,2017-12-06T22:17:50,39.38947,-74.42545,0.0,167.6,511.0,MR CHESTER,IMO8987577,WDF2686,1025,power-driven vessel towing astern,23.16,8,,,303-571.5
368954410,2017-12-06T22:17:47,39.31778,-74.39610,0.8,85.0,103.0,B E LINDHOLM,IMO8402773,WCY9878,1005,restricted maneuverability,90.68,16.79,,,303-572,367430730,2017-12-06T22:17:50,39.38947,-74.42545,0.0,167.6,511.0,MR CHESTER,IMO8987577,WDF2686,1025,power-driven vessel towing astern,23.16,8,,,303-572
368954410,2017-12-06T22:17:47,39.31778,-74.39610,0.8,85.0,103.0,B E LINDHOLM,IMO8402773,WCY9878,1005,restricted maneuverability,90.68,16.79,,,303.5-571.5,367430730,2017-12-06T22:17:50,39.38947,-74.42545,0.0,167.6,511.0,MR CHESTER,IMO8987577,WDF2686,1025,power-driven vessel towing astern,23.16,8,,,303.5-571.5
368954410,2017-12-06T22:17:47,39.31778,-74.39610,0.8,85.0,103.0,B E LINDHOLM,IMO8402773,WCY9878,1005,restricted maneuverability,90.68,16.79,,,303.5-572,367430730,2017-12-06T22:17:50,39.38947,-74.42545,0.0,167.6,511.0,MR CHESTER,IMO8987577,WDF2686,1025,power-driven vessel towing astern,23.16,8,,,303.5-572
636016434,2017-12-07T03:05:27,40.68533,-74.15300,0.0,150.0,309.0,MSC ANISHA R,IMO9227297,D5GE3,1004,under way using engine,281.03,32.2,,,313-569.5,367682610,2017-12-07T03:05:21,40.61151,-74.20380,3.7,6.9,356.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-569.5
636016434,2017-12-07T03:05:27,40.68533,-74.15300,0.0,150.0,309.0,MSC ANISHA R,IMO9227297,D5GE3,1004,under way using engine,281.03,32.2,,,313-570,367682610,2017-12-07T03:05:21,40.61151,-74.20380,3.7,6.9,356.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-570
636016434,2017-12-07T03:05:27,40.68533,-74.15300,0.0,150.0,309.0,MSC ANISHA R,IMO9227297,D5GE3,1004,under way using engine,281.03,32.2,,,313.5-569.5,367682610,2017-12-07T03:05:21,40.61151,-74.20380,3.7,6.9,356.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-569.5
636016434,2017-12-07T03:05:27,40.68533,-74.15300,0.0,150.0,309.0,MSC ANISHA R,IMO9227297,D5GE3,1004,under way using engine,281.03,32.2,,,313.5-570,367682610,2017-12-07T03:05:21,40.61151,-74.20380,3.7,6.9,356.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-570
316206000,2017-12-07T06:06:46,45.55613,-73.51772,12.0,22.3,21.0,ATLANTIC HURON,IMO8025680,VCQN,1004,under way using engine,224.37,23.19,,,351-564.5,316003878,2017-12-07T06:06:47,45.54489,-73.52675,1.5,198.2,206.0,WILF SEYMOUR,IMO5215789,CFG8081,1025,under way using engine,36.58,9.94,,,351-564.5
316206000,2017-12-07T06:06:46,45.55613,-73.51772,12.0,22.3,21.0,ATLANTIC HURON,IMO8025680,VCQN,1004,under way using engine,224.37,23.19,,,351-565,316003878,2017-12-07T06:06:47,45.54489,-73.52675,1.5,198.2,206.0,WILF SEYMOUR,IMO5215789,CFG8081,1025,under way using engine,36.58,9.94,,,351-565
316206000,2017-12-07T06:06:46,45.55613,-73.51772,12.0,22.3,21.0,ATLANTIC HURON,IMO8025680,VCQN,1004,under way using engine,224.37,23.19,,,351.5-564.5,316003878,2017-12-07T06:06:47,45.54489,-73.52675,1.5,198.2,206.0,WILF SEYMOUR,IMO5215789,CFG8081,1025,under way using engine,36.58,9.94,,,351.5-564.5
316206000,2017-12-07T06:06:46,45.55613,-73.51772,12.0,22.3,21.0,ATLANTIC HURON,IMO8025680,VCQN,1004,under way using engine,224.37,23.19,,,351.5-565,316003878,2017-12-07T06:06:47,45.54489,-73.52675,1.5,198.2,206.0,WILF SEYMOUR,IMO5215789,CFG8081,1025,under way using engine,36.58,9.94,,,351.5-565
367519290,2017-12-07T08:06:02,36.82327,-76.28854,0.0,-121.7,511.0,CAPT WOODY,,WDG2789,1025,power-driven vessel pushing ahead or towing alongside,16.43,6.1,,,284-585.5,367098010,2017-12-07T08:06:03,36.83806,-76.27207,0.0,-76.5,511.0,GOLD COAST,IMO8852540,WDC9135,1025,under way using engine,18.38,7.3,,,284-585.5
367519290,2017-12-07T08:06:02,36.82327,-76.28854,0.0,-121.7,511.0,CAPT WOODY,,WDG2789,1025,power-driven vessel pushing ahead or towing alongside,16.43,6.1,,,284-586,367098010,2017-12-07T08:06:03,36.83806,-76.27207,0.0,-76.5,511.0,GOLD COAST,IMO8852540,WDC9135,1025,under way using engine,18.38,7.3,,,284-586
367519290,2017-12-07T08:06:02,36.82327,-76.28854,0.0,-121.7,511.0,CAPT WOODY,,WDG2789,1025,power-driven vessel pushing ahead or towing alongside,16.43,6.1,,,284.5-585.5,367098010,2017-12-07T08:06:03,36.83806,-76.27207,0.0,-76.5,511.0,GOLD COAST,IMO8852540,WDC9135,1025,under way using engine,18.38,7.3,,,284.5-585.5
367519290,2017-12-07T08:06:02,36.82327,-76.28854,0.0,-121.7,511.0,CAPT WOODY,,WDG2789,1025,power-driven vessel pushing ahead or towing alongside,16.43,6.1,,,284.5-586,367098010,2017-12-07T08:06:03,36.83806,-76.27207,0.0,-76.5,511.0,GOLD COAST,IMO8852540,WDC9135,1025,under way using engine,18.38,7.3,,,284.5-586
366853420,2017-12-07T14:21:59,40.71388,-74.03244,0.1,-189.1,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-568.5,367347650,2017-12-07T14:22:03,40.74354,-73.97089,0.1,-133.6,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,314-568.5
366853420,2017-12-07T14:21:59,40.71388,-74.03244,0.1,-189.1,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-569,367347650,2017-12-07T14:22:03,40.74354,-73.97089,0.1,-133.6,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,314-569
366853420,2017-12-07T14:21:59,40.71388,-74.03244,0.1,-189.1,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-568.5,367347650,2017-12-07T14:22:03,40.74354,-73.97089,0.1,-133.6,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,314.5-568.5
366853420,2017-12-07T14:21:59,40.71388,-74.03244,0.1,-189.1,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-569,367347650,2017-12-07T14:22:03,40.74354,-73.97089,0.1,-133.6,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,314.5-569
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313-569.5,367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-569.5
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313-569.5,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313-569.5
367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-569.5,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313-569.5
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313-570,367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-570
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313-570,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313-570
367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313-570,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313-570
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313.5-569.5,367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-569.5
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313.5-569.5,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313.5-569.5
367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-569.5,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313.5-569.5
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313.5-570,367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-570
366774330,2017-12-08T17:13:34,40.64200,-74.12825,4.0,-163.3,239.0,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,1025,under way using engine,37.79,12.19,,,313.5-570,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313.5-570
367707930,2017-12-08T17:13:35,40.64158,-74.12951,0.0,145.1,103.0,JONATHAN C MORAN,IMO9799288,WDI5374,1025,under way using engine,27.04,,,,313.5-570,367061610,2017-12-08T17:13:35,40.62631,-74.20438,0.0,-190.6,273.0,BARNEY TURECAMO,IMO9132105,WDC6808,1025,moored,36.9,10.97,,,313.5-570
366920340,2017-12-08T19:37:45,40.65815,-74.04347,0.4,-188.5,307.0,LINCOLN SEA,IMO9219006,WDH2997,1025,at anchor,37.88,12.94,,,313-568.5,367717750,2017-12-08T19:37:48,40.58449,-74.05700,8.2,-202.5,511.0,SEA CATCH,,WDI6346,1001,engaged in fishing,15.58,,,,313-568.5
